iid,gender,order,pid,int_corr,samerace,age_o,age,field,race,from,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dec
254,0,19,275,0.34,1,21,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,8.0,7.0,6.0,5.0,4.0,3.0,4.0,4.0,2.0,8.00,7.00,10.00,9,9,no
254,0,11,276,0.49,1,26,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,8.0,7.0,6.0,5.0,5.0,3.0,7.0,5.0,2.0,8.00,7.00,10.00,9,9,yes
254,0,12,277,0.19,1,25,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,9.0,5.0,8.0,7.0,5.0,4.0,8.0,5.0,2.0,8.00,7.00,10.00,9,9,yes
254,0,5,278,0.74,1,32,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,4.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,2.0,8.00,7.00,10.00,9,9,no
254,0,7,279,0.39,1,25,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,9.0,8.0,8.0,6.0,8.0,4.0,8.0,5.0,2.0,8.00,7.00,10.00,9,9,yes
254,0,18,280,0.48,1,25,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,5.0,7.0,3.0,6.0,3.0,5.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,16,281,0.52,1,27,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,8.00,7.00,10.00,9,9,no
254,0,15,282,-0.39,0,23,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,7.0,6.0,5.0,7.0,5.0,2.0,6.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,14,283,-0.11,0,27,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,2.0,8.00,7.00,10.00,9,9,no
254,0,17,284,0.77,1,27,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,8.00,7.00,10.00,9,9,no
254,0,9,285,-0.25,0,24,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,3.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,8.00,7.00,10.00,9,9,no
254,0,20,286,0.11,1,22,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,5.0,7.0,3.0,5.0,3.0,3.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,21,287,0.29,0,22,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,8.00,7.00,10.00,9,9,no
254,0,1,288,0.38,1,27,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,9.0,8.0,6.0,8.0,2.0,3.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,2,289,0.23,0,28,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,7.0,6.0,8.0,5.0,2.0,4.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,10,290,0.37,1,34,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,8.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,8.00,7.00,10.00,9,9,no
254,0,3,291,0.09,0,27,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,5.0,7.0,9.0,8.0,9.0,5.0,7.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,13,292,0.16,0,28,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,8.0,7.0,5.0,5.0,7.0,3.0,6.0,5.0,2.0,8.00,7.00,10.00,9,9,no
254,0,8,293,0.27,0,28,22,Philosophy and Physics,2,"Boulder, Colorado",academia,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,4.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,8.00,7.00,10.00,9,9,no
255,0,5,273,0.19,0,29,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,7,274,0.28,0,24,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,20,275,0.3,0,21,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,12,276,0.24,0,26,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,13,277,0.06,0,25,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,6,278,-0.12,0,32,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,8,279,-0.25,0,25,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,19,280,0.13,0,25,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,17,281,0.18,0,27,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,16,282,0.36,0,23,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,15,283,-0.16,1,27,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,18,284,0.31,0,27,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,10,285,-0.25,0,24,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,21,286,-0.5,0,22,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,5.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,1,287,-0.02,1,22,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,2,288,-0.02,0,27,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,3,289,-0.3,1,28,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,11,290,0.38,0,34,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,4,291,0.22,1,27,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,0.0,6.00,6.00,6.00,6,6,no
255,0,14,292,-0.24,0,28,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,0.0,6.00,6.00,6.00,6,6,no
255,0,9,293,0.33,0,28,26,nutrition,4,Maryland,nutrition and dental,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.00,6.00,6.00,6,6,no
256,0,20,273,0.55,0,29,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,7.0,6.0,5.0,5.0,5.0,6.0,8.0,2.0,7.00,8.00,8.00,7,7,no
256,0,1,274,0.66,0,24,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,7.0,6.0,5.0,6.0,4.0,6.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,14,275,0.05,0,21,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,2.0,7.00,8.00,8.00,7,7,no
256,0,6,276,-0.06,0,26,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,5.0,6.0,7.0,6.0,5.0,6.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,7,277,-0.39,0,25,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,2.0,7.00,8.00,8.00,7,7,no
256,0,21,278,0.3,0,32,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,4.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,2.0,7.00,8.00,8.00,7,7,no
256,0,2,279,-0.06,0,25,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,2.0,7.00,8.00,8.00,7,7,yes
256,0,13,280,0.17,0,25,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,11,281,0.16,0,27,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,2.0,7.00,8.00,8.00,7,7,no
256,0,10,282,-0.32,0,23,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,8.0,6.0,7.0,6.0,5.0,7.0,7.0,2.0,7.00,8.00,8.00,7,7,yes
256,0,9,283,-0.58,1,27,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,5.0,7.0,6.0,4.0,5.0,4.0,5.0,8.0,2.0,7.00,8.00,8.00,7,7,no
256,0,12,284,0.45,0,27,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,4,285,0.25,0,24,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,15,286,-0.06,0,22,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,4.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,2.0,7.00,8.00,8.00,7,7,no
256,0,16,287,0.64,1,22,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,7.00,8.00,8.00,7,7,no
256,0,17,288,-0.22,0,27,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,2.0,7.00,8.00,8.00,7,7,no
256,0,18,289,-0.13,1,28,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,7.0,6.0,7.0,5.0,3.0,7.0,8.0,2.0,7.00,8.00,8.00,7,7,yes
256,0,5,290,0.2,0,34,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,2.0,7.00,8.00,8.00,7,7,no
256,0,19,291,-0.3,1,27,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,5.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,2.0,7.00,8.00,8.00,7,7,no
256,0,8,292,-0.23,0,28,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,2.0,7.00,8.00,8.00,7,7,no
256,0,3,293,-0.11,0,28,24,Medicine,4,Northern Virginia,Physician,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,5.0,6.0,7.0,4.0,7.0,5.0,5.0,4.0,2.0,7.00,8.00,8.00,7,7,no
257,0,3,273,0.64,1,29,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,7.0,8.0,6.0,8.0,0.0,3.0,0.0,0.0,5.00,9.00,8.00,8,10,no
257,0,5,274,0.46,0,24,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,7.0,7.0,7.0,7.0,2.0,3.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,18,275,0.56,1,21,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,0.0,5.00,9.00,8.00,8,10,no
257,0,10,276,0.7,1,26,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,5.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,11,277,0.55,1,25,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,0.0,5.00,9.00,8.00,8,10,no
257,0,4,278,0.88,1,32,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,2.0,7.0,8.0,5.0,8.0,0.0,3.0,0.0,0.0,5.00,9.00,8.00,8,10,no
257,0,6,279,0.23,1,25,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,6.0,6.0,7.0,7.0,7.0,8.0,6.0,4.0,0.0,5.00,9.00,8.00,8,10,no
257,0,17,280,0.75,1,25,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,4.0,6.0,5.0,5.0,6.0,3.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,15,281,0.74,1,27,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,5.0,6.0,4.0,6.0,7.0,3.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,14,282,-0.21,0,23,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,5.00,9.00,8.00,8,10,no
257,0,13,283,0.21,0,27,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,4.0,7.0,9.0,6.0,9.0,6.0,6.0,5.0,0.0,5.00,9.00,8.00,8,10,no
257,0,16,284,0.8,1,27,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,6.0,7.0,8.0,8.0,7.0,8.0,7.0,5.0,0.0,5.00,9.00,8.00,8,10,no
257,0,8,285,0.29,0,24,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,7.0,7.0,7.0,7.0,8.0,5.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,19,286,0.42,1,22,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,5.0,6.0,5.0,7.0,6.0,3.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,20,287,0.26,0,22,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,4.0,6.0,3.0,7.0,3.0,3.0,1.0,0.0,5.00,9.00,8.00,8,10,no
257,0,21,288,0.59,1,27,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,4.0,5.0,6.0,6.0,7.0,5.0,4.0,2.0,0.0,5.00,9.00,8.00,8,10,no
257,0,1,289,0.42,0,28,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,7.0,7.0,9.0,9.0,3.0,5.0,3.0,0.0,5.00,9.00,8.00,8,10,no
257,0,9,290,0.74,1,34,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,7.0,8.0,8.0,7.0,7.0,6.0,6.0,3.0,0.0,5.00,9.00,8.00,8,10,no
257,0,2,291,0.3,0,27,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,5.0,7.0,9.0,8.0,10.0,2.0,5.0,0.0,0.0,5.00,9.00,8.00,8,10,no
257,0,12,292,0.42,0,28,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,0.0,5.00,9.00,8.00,8,10,no
257,0,7,293,0.26,0,28,24,Art Education,2,I am from NYC,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,0.0,5.00,9.00,8.00,8,10,no
258,0,18,273,0.18,0,29,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,5.0,3.0,9.0,4.0,4.0,3.0,3.0,1.0,5.0,8.00,10.00,9.00,9,4,no
258,0,20,274,0.1,0,24,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,8.0,6.0,5.0,2.0,5.0,NA,5.0,6.0,5.0,8.00,10.00,9.00,9,4,no
258,0,12,275,0.36,0,21,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6.0,8.0,7.0,5.0,4.0,2.0,5.0,6.0,5.0,8.00,10.00,9.00,9,4,no
258,0,4,276,0.1,0,26,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,7.0,10.0,10.0,6.0,3.0,9.0,8.0,8.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,5,277,0.58,0,25,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,8.0,9.0,10.0,5.0,4.0,9.0,7.0,6.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,19,278,0.12,0,32,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,4.0,6.0,6.0,5.0,9.0,NA,4.0,5.0,5.0,8.00,10.00,9.00,9,4,no
258,0,21,279,0.35,0,25,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,5.0,6.0,10.0,8.0,7.0,7.0,7.0,4.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,11,280,0.42,0,25,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,5.0,9.0,8.0,7.0,NA,8.0,7.0,5.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,9,281,0.38,0,27,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,5.0,6.0,10.0,2.0,3.0,3.0,4.0,3.0,5.0,8.00,10.00,9.00,9,4,no
258,0,8,282,0.1,0,23,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,7.0,9.0,9.0,8.0,6.0,NA,7.0,5.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,7,283,0.58,0,27,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,9.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,10,284,0.26,0,27,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6.0,10.0,9.0,9.0,4.0,5.0,6.0,5.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,2,285,-0.17,1,24,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,4.0,10.0,10.0,3.0,3.0,2.0,5.0,5.0,5.0,8.00,10.00,9.00,9,4,no
258,0,13,286,0.2,0,22,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,5.0,4.0,8.0,2.0,3.0,3.0,4.0,6.0,5.0,8.00,10.00,9.00,9,4,no
258,0,14,287,0.13,0,22,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,4.0,3.0,7.0,3.0,6.0,NA,5.0,4.0,5.0,8.00,10.00,9.00,9,4,no
258,0,15,288,0.54,0,27,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6.0,5.0,9.0,4.0,6.0,2.0,5.0,3.0,5.0,8.00,10.00,9.00,9,4,no
258,0,16,289,0.42,0,28,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,9.0,6.0,8.0,10.0,NA,NA,7.0,2.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,3,290,0.35,0,34,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,4.0,7.0,9.0,6.0,7.0,NA,5.0,7.0,5.0,8.00,10.00,9.00,9,4,no
258,0,17,291,0.43,0,27,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,4.0,5.0,9.0,2.0,4.0,4.0,4.0,6.0,5.0,8.00,10.00,9.00,9,4,no
258,0,6,292,0.33,0,28,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,9.0,10.0,9.0,9.0,8.0,NA,8.0,5.0,5.0,8.00,10.00,9.00,9,4,yes
258,0,1,293,0.08,0,28,25,MA Science Education,6,Seattle,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6.0,7.0,9.0,3.0,6.0,4.0,7.0,6.0,5.0,8.00,10.00,9.00,9,4,yes
259,0,14,273,0.39,1,29,25,Genetics,2,Texas,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,7.0,8.0,9.0,6.0,7.0,4.0,7.0,5.0,2.0,NA,NA,NA,NA,NA,yes
259,0,16,274,0.19,0,24,25,Genetics,2,Texas,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5.0,6.0,7.0,5.0,5.0,3.0,4.0,3.0,2.0,NA,NA,NA,NA,NA,no
259,0,8,275,0.58,1,21,25,Genetics,2,Texas,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,7.0,8.0,8.0,5.0,8.0,4.0,5.0,4.0,2.0,NA,NA,NA,NA,NA,no
259,0,21,276,0.72,1,26,25,Genetics,2,Texas,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,7.0,2.0,8.0,8.0,5.0,7.0,8.0,3.0,2.0,NA,NA,NA,NA,NA,no
259,0,1,277,0.24,1,25,25,Genetics,2,Texas,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,7.0,3.0,10.0,10.0,7.0,7.0,8.0,10.0,2.0,NA,NA,NA,NA,NA,yes
