state,name,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,white,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,percent_change_private_nonfarm_employment,nonemployment_establishments,firms,black_owned_firms,native_owned_firms,asian_owned_firms,pac_isl_owned_firms,hispanic_owned_firms,women_owned_firms,manufacturer_shipments_2007,mercent_whole_sales_2007,sales,sales_per_capita,accommodation_food_service,building_permits,fed_spending,area,density
North Carolina,Ashe County,37009.0,27281.0,24384.0,5.3,19.4,20.2,50.6,95.5,0.6,0.2,0.4,NA,1.0,4.8,93.2,92.5,3.4,5.0,76.8,17.2,2270.0,25.0,17342.0,79.2,4.4,145700.0,11848.0,2.23,20350.0,34538.0,17.8,566.0,5817.0,-3.3,2400.0,3367.0,NA,NA,NA,NA,NA,NA,206294.0,55866.0,292410.0,11474.0,22621.0,90.0,237229.0,426.14,64.0
North Carolina,Avery County,37011.0,17797.0,17167.0,4.3,17.2,17.4,45.6,91.9,4.0,0.4,0.3,NA,0.8,4.5,90.1,81.7,3.9,6.7,81.3,20.3,1573.0,23.3,13890.0,72.8,18.1,155100.0,7194.0,2.21,23465.0,34918.0,18.1,527.0,4693.0,-23.7,1638.0,2241.0,NA,NA,NA,NA,NA,18.5,0.0,41596.0,197646.0,11084.0,33556.0,50.0,149842.0,247.09,72.0
North Carolina,Beaufort County,37013.0,47759.0,44958.0,5.8,22.0,18.4,51.8,68.2,25.6,0.4,0.3,NA,1.3,6.6,66.4,87.2,4.6,6.3,81.5,19.0,4572.0,26.8,24688.0,73.4,9.2,107e3,20059.0,2.32,22728.0,40653.0,17.2,1179.0,13162.0,-14.9,3231.0,4127.0,NA,NA,NA,NA,NA,31.1,1215635.0,285445.0,573361.0,12504.0,49915.0,211.0,496789.0,827.19,57.7
North Carolina,Bertie County,37015.0,21282.0,19773.0,5.5,20.8,17.2,50.5,35.2,62.5,0.5,0.5,NA,0.9,1.3,34.7,86.9,0.8,1.3,72.3,10.1,1224.0,25.7,9822.0,76.9,2.2,77400.0,8160.0,2.49,17614.0,29110.0,23.3,362.0,5169.0,-4.1,919.0,1642.0,23.6,NA,NA,NA,NA,NA,NA,51247.0,93015.0,4780.0,5618.0,24.0,234294.0,699.27,30.4
North Carolina,Bladen County,37017.0,35190.0,32278.0,6.1,23.1,15.6,52.0,56.3,34.9,2.1,0.2,0.0,1.5,7.1,54.7,87.5,4.2,5.9,74.0,9.8,2488.0,26.0,17718.0,69.0,5.5,77300.0,13974.0,2.42,17890.0,30471.0,24.1,526.0,10974.0,-4.1,1717.0,1728.0,NA,3.5,NA,NA,NA,38.3,1530894.0,174218.0,196691.0,6086.0,23299.0,38.0,315040.0,874.33,40.2
North Carolina,Brunswick County,37019.0,107431.0,73143.0,5.4,18.8,21.4,51.0,83.0,11.4,0.7,0.5,NA,1.8,5.2,80.8,86.0,3.9,5.7,84.7,23.4,12943.0,24.2,77482.0,77.5,9.3,190500.0,45409.0,2.22,26315.0,45806.0,13.5,2321.0,23533.0,33.1,9022.0,12223.0,4.7,NA,1.1,NA,2.2,27.6,NA,206726.0,1004231.0,10070.0,150576.0,1079.0,856560.0,846.97,126.8
North Carolina,Buncombe County,37021.0,238318.0,206330.0,5.7,20.5,16.0,51.8,87.4,6.4,0.4,1.0,0.1,2.1,6.0,84.4,83.1,5.7,7.8,87.2,31.2,21585.0,20.7,113365.0,67.6,16.8,188300.0,99309.0,2.28,25665.0,44190.0,14.7,7261.0,98997.0,NA,21036.0,29566.0,1.7,NA,1.3,NA,1.4,27.9,3211724.0,1162902.0,3597871.0,15862.0,684287.0,1588.0,2003540.0,656.67,362.9
North Carolina,Burke County,37023.0,90912.0,89148.0,5.6,22.2,16.1,50.0,84.4,6.6,0.4,3.5,0.3,1.8,5.1,83.0,87.7,4.8,7.8,74.9,15.1,6965.0,21.4,40879.0,74.1,9.1,108800.0,34888.0,2.5,19220.0,37139.0,17.3,1505.0,23033.0,-31.5,5150.0,6778.0,4.3,NA,NA,NA,NA,23.8,2271177.0,289487.0,661178.0,7443.0,107721.0,113.0,577049.0,507.1,179.3
North Carolina,Cabarrus County,37025.0,178011.0,131063.0,7.3,27.4,11.3,51.2,75.4,15.3,0.4,2.0,NA,2.1,9.4,71.6,85.2,7.2,9.5,85.0,23.5,12744.0,26.6,71937.0,73.3,12.9,164100.0,63680.0,2.65,26165.0,53928.0,11.3,3958.0,58666.0,11.1,11553.0,14369.0,6.8,NA,NA,NA,2.6,24.9,NA,1412323.0,2807782.0,17253.0,321521.0,671.0,881452.0,361.75,492.1
North Carolina,Caldwell County,37027.0,83029.0,77415.0,5.6,22.6,15.4,50.8,90.2,4.9,0.3,0.5,NA,1.5,4.6,88.6,88.0,2.4,4.5,74.6,12.3,5897.0,22.5,37659.0,75.6,9.4,106900.0,31296.0,2.59,19686.0,37261.0,16.2,1438.0,19649.0,-36.8,4913.0,7021.0,1.7,NA,NA,NA,NA,22.5,1558433.0,236848.0,648606.0,8173.0,63694.0,132.0,506009.0,471.57,176.1
North Carolina,Camden County,37029.0,9980.0,6885.0,6.0,25.6,12.9,49.8,82.1,13.2,0.3,1.5,NA,2.1,2.2,81.2,87.7,2.6,2.6,88.4,19.0,998.0,30.8,4104.0,85.1,1.3,221900.0,3442.0,2.82,25544.0,61091.0,9.3,126.0,824.0,43.3,661.0,707.0,NA,NA,NA,NA,NA,NA,0.0,9534.0,26999.0,2864.0,1385.0,16.0,76586.0,240.56,41.5
North Carolina,Carteret County,37031.0,66469.0,59383.0,4.9,18.9,19.0,50.6,89.3,6.1,0.5,0.9,0.1,2.0,3.4,87.4,83.8,3.6,4.9,87.6,23.8,8879.0,23.3,48179.0,73.5,17.9,207500.0,28632.0,2.25,26791.0,46155.0,12.2,2049.0,18188.0,2.6,5983.0,9110.0,0.9,NA,1.4,NA,NA,19.1,292219.0,254299.0,979612.0,15467.0,151047.0,216.0,564758.0,506.25,131.3
North Carolina,Caswell County,37033.0,23719.0,23501.0,5.0,20.6,15.8,49.1,62.5,33.8,0.4,0.3,NA,1.6,3.1,61.2,84.8,1.4,2.9,75.0,11.1,1495.0,30.6,10619.0,75.2,3.4,97500.0,8788.0,2.51,17814.0,36927.0,21.7,242.0,1808.0,3.3,1015.0,1647.0,NA,NA,NA,NA,NA,22.5,0.0,NA,52986.0,2281.0,5410.0,40.0,180280.0,424.92,55.8
North Carolina,Catawba County,37035.0,154358.0,141685.0,6.3,23.8,14.1,51.0,81.7,8.4,0.3,3.5,0.0,1.9,8.4,78.0,86.1,6.9,10.3,81.4,19.4,12316.0,21.0,67886.0,71.8,16.0,130300.0,59251.0,2.55,22969.0,43484.0,12.5,4267.0,76532.0,-19.2,10227.0,14417.0,NA,0.5,1.9,NA,NA,26.3,6291105.0,4087319.0,2683077.0,17251.0,272070.0,156.0,911821.0,398.72,387.1
North Carolina,Chatham County,37037.0,63505.0,49329.0,6.2,21.8,18.3,51.7,76.0,13.2,0.5,1.1,0.0,1.9,13.0,71.2,88.9,10.5,12.8,83.8,35.1,5153.0,26.1,28753.0,79.1,7.1,193900.0,24877.0,2.43,29991.0,56038.0,12.2,1269.0,14232.0,8.3,4893.0,5813.0,NA,NA,NA,NA,NA,27.1,1129694.0,128681.0,559438.0,9113.0,39556.0,263.0,308320.0,682.19,93.1
North Carolina,Cherokee County,37039.0,27444.0,24298.0,5.0,19.3,22.9,51.4,93.6,1.3,1.3,0.5,NA,2.5,2.5,92.3,92.1,2.4,4.0,81.5,15.9,2951.0,21.6,17515.0,83.2,4.3,146100.0,11497.0,2.33,20747.0,38144.0,13.2,641.0,6647.0,-30.2,2251.0,2815.0,1.0,NA,NA,NA,NA,28.0,265366.0,60509.0,404019.0,15242.0,36834.0,108.0,253460.0,455.43,60.3
North Carolina,Chowan County,37041.0,14793.0,14526.0,5.9,22.4,19.7,52.5,62.0,34.3,0.3,0.4,NA,1.2,3.2,61.1,84.3,3.4,4.8,77.4,15.7,1114.0,28.5,7289.0,68.4,10.2,137e3,5904.0,2.43,20900.0,36761.0,17.4,384.0,4022.0,-6.2,932.0,1519.0,NA,NA,NA,NA,NA,NA,341652.0,38519.0,136106.0,9235.0,19538.0,29.0,141251.0,172.47,85.8
North Carolina,Clay County,37043.0,10587.0,8775.0,4.7,18.7,23.6,50.7,96.6,0.6,0.3,0.2,0.0,1.4,2.4,95.2,89.9,2.2,2.2,83.0,18.6,1345.0,23.5,7140.0,83.3,4.2,163e3,4510.0,2.24,20474.0,35109.0,21.4,236.0,1541.0,4.3,1052.0,1367.0,NA,NA,NA,NA,NA,NA,0.0,NA,133702.0,13167.0,7417.0,41.0,96605.0,214.75,49.3
North Carolina,Cleveland County,37045.0,98078.0,96287.0,5.9,23.4,15.0,51.8,75.6,20.7,0.2,0.8,NA,1.5,2.8,74.2,85.4,2.2,4.1,79.5,15.7,7611.0,22.6,43373.0,68.9,10.4,103300.0,37679.0,2.54,19284.0,38208.0,19.4,2003.0,27840.0,-16.4,5262.0,7891.0,7.7,NA,1.4,NA,2.0,22.8,2229759.0,1247018.0,928777.0,9448.0,96647.0,92.0,733486.0,464.25,211.3
North Carolina,Columbus County,37047.0,58098.0,54749.0,6.0,23.3,15.2,50.5,61.5,30.5,3.2,0.3,NA,1.5,4.6,60.4,90.1,2.8,5.0,77.5,12.0,4265.0,26.8,26042.0,72.0,5.8,89e3,21779.0,2.53,18784.0,35421.0,21.4,1080.0,12116.0,-15.2,3237.0,4584.0,NA,NA,NA,NA,1.8,26.7,887699.0,234208.0,527600.0,9769.0,41129.0,28.0,588643.0,937.29,62.0
North Carolina,Craven County,37049.0,103505.0,91436.0,7.4,23.4,15.3,50.3,70.0,22.4,0.5,2.0,0.1,2.7,6.1,67.1,76.8,4.7,7.2,87.5,21.3,13064.0,20.1,45002.0,63.5,15.8,151500.0,40202.0,2.37,24591.0,44599.0,16.0,2306.0,28475.0,-0.5,5472.0,8734.0,NA,NA,2.0,0.4,2.0,26.2,NA,827702.0,1111719.0,11512.0,142120.0,434.0,1491003.0,708.96,146.0
North Carolina,Cumberland County,37051.0,319431.0,302963.0,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099.0,21.0,135524.0,58.4,20.2,116900.0,117311.0,2.55,22285.0,43834.0,16.6,5696.0,91510.0,2.7,15132.0,19749.0,23.7,1.3,5.8,NA,2.6,32.9,NA,920026.0,3897360.0,12624.0,NA,3054.0,9964215.0,652.32,489.7
North Carolina,Currituck County,37053.0,23547.0,18190.0,5.6,23.7,12.9,50.4,90.3,5.8,0.5,0.6,NA,1.8,3.0,88.7,88.5,3.2,3.9,84.7,17.2,2943.0,32.0,14453.0,82.3,1.8,24e4,9396.0,2.48,26083.0,55376.0,8.5,594.0,4193.0,33.7,1869.0,2988.0,NA,NA,NA,NA,NA,23.2,0.0,NA,263948.0,11058.0,34534.0,138.0,230625.0,261.85,89.9
North Carolina,Dare County,37055.0,33920.0,29967.0,5.4,20.0,15.2,50.0,92.3,2.5,0.4,0.6,NA,1.8,6.5,88.6,87.8,5.2,7.8,91.8,32.1,3610.0,20.5,33492.0,71.3,10.0,342100.0,15465.0,2.15,30327.0,53889.0,10.5,1893.0,13202.0,5.3,4715.0,6997.0,NA,NA,0.7,NA,NA,22.6,98442.0,NA,869102.0,25548.0,248321.0,137.0,237122.0,383.42,88.5
North Carolina,Davidson County,37057.0,162878.0,147246.0,6.1,23.9,14.4,51.0,84.3,8.9,0.5,1.2,NA,1.5,6.4,82.0,87.1,4.6,7.3,79.1,16.3,12254.0,22.6,72655.0,73.2,10.4,128200.0,64484.0,2.46,22268.0,44249.0,14.5,2795.0,34519.0,-21.7,10522.0,12926.0,3.3,NA,NA,NA,NA,26.4,2696737.0,NA,1264173.0,8101.0,131833.0,266.0,810768.0,552.68,294.7
North Carolina,Davie County,37059.0,41240.0,34835.0,5.7,23.6,16.6,51.2,87.5,6.3,0.4,0.6,NA,1.7,6.1,85.5,91.1,4.4,6.7,84.4,23.6,3564.0,23.9,18238.0,83.5,5.0,160900.0,15832.0,2.55,26139.0,49727.0,12.2,788.0,9448.0,6.8,2860.0,4018.0,NA,NA,NA,NA,NA,26.4,1001617.0,139129.0,407832.0,10066.0,28967.0,66.0,260926.0,264.11,156.2
North Carolina,Duplin County,37061.0,58505.0,49063.0,7.3,25.4,14.2,50.8,57.2,25.3,0.5,0.3,0.1,1.6,20.6,52.9,85.2,12.7,18.1,69.7,10.1,3837.0,23.8,25728.0,70.6,5.8,83800.0,20969.0,2.66,16693.0,32816.0,23.7,879.0,13067.0,9.7,2881.0,3545.0,12.8,NA,NA,NA,3.2,29.7,1621386.0,350190.0,412609.0,7879.0,42245.0,77.0,440019.0,816.22,71.7
North Carolina,Durham County,37063.0,267587.0,223314.0,7.4,22.5,9.8,52.3,46.4,38.0,0.5,4.6,0.1,2.6,13.5,42.1,76.3,13.9,18.8,86.3,44.1,15489.0,21.7,120217.0,55.6,35.0,176100.0,105201.0,2.32,27503.0,49894.0,16.1,6532.0,163018.0,-0.1,18223.0,22104.0,24.6,0.3,4.1,NA,3.7,34.0,9359581.0,7657298.0,3135341.0,12257.0,729319.0,1230.0,3742693.0,285.98,935.7
North Carolina,Edgecombe County,37065.0,56552.0,55606.0,6.6,24.5,14.3,53.6,38.8,57.4,0.3,0.2,NA,1.0,3.7,37.8,84.7,2.3,3.9,76.7,10.1,3723.0,20.2,24838.0,62.9,14.0,82600.0,21601.0,2.51,16747.0,32665.0,22.3,802.0,15778.0,-8.2,2508.0,3226.0,31.3,NA,NA,NA,NA,36.5,1226856.0,NA,324723.0,6204.0,36390.0,37.0,509453.0,505.34,111.9
North Carolina,Forsyth County,37067.0,350670.0,306067.0,6.8,24.4,13.0,52.5,62.3,26.0,0.4,1.9,0.1,2.2,11.9,58.7,84.6,8.9,13.4,86.9,31.2,25876.0,20.3,156872.0,65.9,25.5,149e3,136612.0,2.44,26213.0,46749.0,15.3,8430.0,163419.0,-6.3,21469.0,29162.0,13.0,NA,2.0,NA,3.0,26.3,16881466.0,4542005.0,5202887.0,14953.0,646828.0,1033.0,2536102.0,408.15,859.2
North Carolina,Franklin County,37069.0,60619.0,47260.0,6.6,24.5,12.7,50.2,66.0,26.7,0.5,0.5,NA,1.8,7.9,63.5,87.5,4.3,8.2,80.1,15.2,4381.0,32.4,26577.0,77.8,3.2,121700.0,22765.0,2.5,21331.0,43710.0,15.0,931.0,9464.0,16.1,3609.0,4798.0,10.6,NA,NA,NA,2.6,26.6,1034097.0,178023.0,371837.0,6500.0,21392.0,158.0,345821.0,491.68,123.3
North Carolina,Gaston County,37071.0,206086.0,190365.0,6.4,23.9,13.2,51.6,78.2,15.3,0.4,1.2,NA,1.8,5.9,75.8,84.9,4.7,7.0,78.9,18.1,16327.0,24.6,88686.0,69.5,12.3,120800.0,77363.0,2.59,22305.0,43253.0,16.6,3979.0,59480.0,-16.0,11732.0,15631.0,NA,NA,2.2,NA,NA,27.4,4158572.0,1178440.0,2245345.0,11096.0,253421.0,456.0,1289616.0,356.03,578.8
North Carolina,Gates County,37073.0,12197.0,10516.0,5.7,23.8,15.0,51.1,63.7,33.2,0.5,0.1,NA,1.8,1.4,63.0,91.6,0.6,1.8,82.6,10.5,1077.0,39.2,5208.0,81.6,0.0,120200.0,4406.0,2.66,19893.0,45682.0,20.5,134.0,910.0,-7.4,523.0,712.0,NA,NA,NA,NA,NA,NA,0.0,81130.0,33978.0,2895.0,2348.0,34.0,93353.0,340.45,35.8
North Carolina,Graham County,37075.0,8861.0,7993.0,5.7,21.6,19.7,50.7,90.3,0.2,6.4,0.3,NA,1.7,2.2,89.6,90.3,2.1,4.0,79.4,13.0,776.0,17.8,5930.0,77.9,5.5,119e3,3784.0,2.28,17825.0,28447.0,19.5,182.0,1808.0,0.6,716.0,1238.0,NA,NA,NA,NA,NA,36.4,0.0,NA,46180.0,5834.0,15443.0,29.0,75399.0,292.08,30.3
North Carolina,Granville County,37077.0,59916.0,48498.0,5.7,22.3,12.4,46.6,60.4,32.8,0.6,0.5,NA,1.7,7.5,57.7,86.7,5.2,7.9,79.9,13.8,4796.0,27.5,22827.0,75.8,9.0,125200.0,19820.0,2.72,21733.0,48210.0,11.9,861.0,13542.0,-2.5,2595.0,3664.0,18.9,NA,NA,NA,NA,27.4,2252128.0,125232.0,323857.0,5757.0,48774.0,202.0,435023.0,531.57,112.7
North Carolina,Greene County,37079.0,21362.0,18974.0,6.5,23.2,12.5,46.4,50.8,37.3,0.7,0.3,NA,1.5,14.3,47.0,85.7,7.4,12.1,73.8,9.2,1626.0,24.4,8213.0,70.3,3.4,85100.0,7021.0,2.72,17362.0,41488.0,18.4,243.0,1929.0,-4.6,975.0,944.0,NA,NA,NA,NA,NA,NA,0.0,15921.0,97812.0,4731.0,6345.0,9.0,130440.0,265.93,80.3
North Carolina,Guilford County,37081.0,488406.0,421048.0,6.3,23.4,12.3,52.4,57.0,32.5,0.5,3.9,0.0,2.3,7.1,54.3,83.5,9.1,11.8,86.9,32.4,34328.0,20.7,218017.0,62.9,27.1,153800.0,189561.0,2.43,26267.0,45676.0,15.9,13458.0,239884.0,-9.8,32982.0,45272.0,16.7,0.9,4.2,NA,3.0,29.2,23940364.0,11295364.0,7252646.0,15600.0,1044546.0,1480.0,3504160.0,645.7,756.4
North Carolina,Halifax County,37083.0,54691.0,57370.0,6.0,23.1,16.2,52.2,40.0,53.2,3.8,0.7,NA,1.2,2.1,39.4,88.0,1.9,3.0,73.3,11.4,3828.0,21.6,25781.0,64.0,9.2,85800.0,21590.0,2.5,17223.0,30439.0,23.8,1066.0,13571.0,-11.3,2616.0,3036.0,26.2,NA,NA,NA,NA,29.4,NA,77112.0,610319.0,11061.0,71947.0,124.0,633852.0,724.09,75.5
North Carolina,Harnett County,37085.0,114678.0,91025.0,8.1,27.8,10.4,51.0,68.3,20.9,1.2,0.9,0.1,3.1,10.8,64.3,82.2,7.0,10.7,81.0,16.0,10500.0,27.9,46731.0,67.4,8.1,123500.0,39111.0,2.67,19274.0,42853.0,16.5,1627.0,18881.0,-9.2,5956.0,7497.0,8.7,NA,NA,NA,1.7,26.1,464691.0,NA,872002.0,8029.0,NA,837.0,649939.0,594.99,192.7
North Carolina,Haywood County,37087.0,59036.0,54033.0,4.9,19.5,21.0,51.7,95.5,1.1,0.5,0.4,NA,1.1,3.4,93.8,85.8,2.6,3.9,84.1,20.6,6773.0,22.3,34954.0,75.2,6.7,158200.0,26445.0,2.18,24233.0,41377.0,12.3,1434.0,13964.0,-7.2,4724.0,5740.0,NA,NA,0.9,NA,NA,25.3,NA,174370.0,821787.0,14501.0,99102.0,172.0,491680.0,553.69,106.6
North Carolina,Henderson County,37089.0,106740.0,89173.0,5.6,20.6,22.4,51.7,88.9,3.0,0.4,1.0,NA,1.9,9.8,84.4,87.4,8.0,10.6,87.2,27.3,11888.0,21.0,54710.0,76.8,9.3,184200.0,45109.0,2.26,26061.0,46446.0,12.7,2626.0,29883.0,-0.4,8143.0,10528.0,1.7,NA,NA,NA,3.7,25.4,2129645.0,709882.0,1479207.0,14699.0,170539.0,226.0,821823.0,373.07,286.1
North Carolina,Hertford County,37091.0,24669.0,22601.0,5.7,21.1,15.8,51.1,35.6,60.5,1.1,0.5,NA,1.2,2.6,34.4,81.5,3.5,4.4,73.5,15.7,1526.0,23.1,10635.0,65.9,9.8,83e3,9007.0,2.52,17002.0,30878.0,24.1,487.0,7312.0,-5.8,854.0,1371.0,NA,NA,NA,NA,NA,NA,NA,61155.0,252048.0,10828.0,25422.0,19.0,272461.0,353.06,69.9
North Carolina,Hoke County,37093.0,46952.0,33646.0,9.7,30.2,7.4,51.3,45.3,33.5,9.6,1.0,0.2,4.5,12.4,40.8,80.8,6.1,11.9,79.9,15.1,4301.0,25.1,18211.0,72.4,5.2,116900.0,14232.0,3.0,17630.0,42927.0,21.2,396.0,5259.0,11.3,1660.0,1889.0,NA,7.3,2.1,NA,3.3,NA,NA,33060.0,121696.0,2877.0,NA,555.0,227309.0,390.74,120.2
North Carolina,Hyde County,37095.0,5810.0,5826.0,5.0,18.5,15.1,44.5,64.0,31.6,0.5,0.3,0.0,1.2,7.1,59.1,80.0,4.6,6.6,76.7,11.7,506.0,25.5,3347.0,82.6,5.5,95600.0,1921.0,2.23,14992.0,38265.0,20.4,159.0,731.0,-30.0,504.0,986.0,NA,NA,NA,NA,NA,NA,0.0,23455.0,26685.0,5138.0,16867.0,9.0,70512.0,612.7,9.5
North Carolina,Iredell County,37097.0,159437.0,122660.0,6.3,25.5,12.8,50.8,80.7,11.9,0.3,1.8,NA,1.8,6.8,77.8,86.0,4.8,7.7,84.5,21.6,11492.0,24.0,69013.0,74.7,11.0,164300.0,58006.0,2.64,25610.0,48962.0,12.4,4295.0,57786.0,16.7,11423.0,15888.0,4.8,NA,1.1,NA,NA,23.8,3167081.0,1275897.0,2288865.0,15114.0,246678.0,353.0,879759.0,573.83,277.8
North Carolina,Jackson County,37099.0,40271.0,33121.0,5.1,17.7,15.1,50.2,83.2,1.8,9.4,0.9,NA,1.9,5.1,81.4,81.1,4.8,8.4,81.4,27.0,3179.0,19.7,25948.0,66.3,10.5,163200.0,15866.0,2.23,20228.0,37190.0,20.4,948.0,8905.0,7.3,2918.0,3866.0,NA,NA,NA,NA,NA,21.0,0.0,52919.0,433723.0,11900.0,74029.0,155.0,241479.0,490.76,82.1
North Carolina,Johnston County,37101.0,168878.0,121965.0,7.6,27.8,10.2,50.8,74.2,15.1,0.6,0.6,NA,2.0,12.9,69.8,87.9,7.9,12.0,81.2,19.3,11382.0,28.2,67682.0,73.2,6.6,136200.0,59093.0,2.7,22437.0,49745.0,15.1,3110.0,35613.0,20.2,9995.0,13283.0,9.3,NA,1.7,NA,NA,28.7,2418261.0,820864.0,1971715.0,12565.0,197202.0,641.0,866111.0,791.3,213.4
North Carolina,Jones County,37103.0,10153.0,10381.0,6.1,21.7,17.3,51.9,63.0,32.4,0.6,0.3,NA,1.9,3.9,61.2,88.3,3.5,4.4,78.2,10.7,1059.0,28.3,4838.0,72.1,3.2,91500.0,4086.0,2.46,20066.0,38354.0,16.8,147.0,1001.0,-16.7,535.0,850.0,NA,NA,NA,NA,NA,NA,0.0,41227.0,31806.0,3171.0,1192.0,51.0,110535.0,470.71,21.6
North Carolina,Lee County,37105.0,57866.0,49040.0,7.3,25.7,13.7,51.2,66.9,20.0,0.7,0.8,0.0,2.4,18.3,59.3,88.7,11.0,17.2,80.7,18.0,5023.0,22.2,24136.0,70.4,14.8,127800.0,20986.0,2.61,21061.0,44120.0,15.0,1329.0,23496.0,-7.3,3098.0,3987.0,9.8,NA,1.6,NA,NA,27.3,3521605.0,672199.0,764540.0,13219.0,67309.0,114.0,440973.0,254.96,227.0
North Carolina,Lenoir County,37107.0,59495.0,59648.0,6.4,24.1,16.0,52.3,53.4,40.5,0.4,0.4,0.1,1.3,6.6,51.3,85.8,4.1,6.7,76.2,14.5,5496.0,22.3,27437.0,62.3,14.9,91900.0,24142.0,2.38,19017.0,33625.0,22.7,1321.0,21029.0,-22.7,2985.0,3889.0,NA,NA,NA,NA,NA,24.7,1229080.0,NA,842826.0,14876.0,69668.0,32.0,745447.0,400.59,148.5
North Carolina,Lincoln County,37109.0,78265.0,63780.0,5.9,23.6,13.2,50.4,89.4,5.5,0.3,0.5,NA,1.6,6.7,85.8,88.2,5.2,7.8,79.5,17.8,6139.0,28.8,33641.0,76.2,8.4,146700.0,29407.0,2.53,23560.0,47450.0,13.8,1557.0,17235.0,-16.2,5192.0,7595.0,NA,NA,NA,NA,4.4,23.2,2106018.0,436195.0,713799.0,9800.0,65246.0,133.0,376798.0,297.94,262.7
North Carolina,McDowell County,37111.0,44996.0,42151.0,5.8,21.7,16.4,50.0,90.6,3.8,0.4,0.8,NA,1.2,5.3,88.9,88.8,3.0,4.8,79.0,14.0,3944.0,22.6,20808.0,72.6,7.0,99200.0,17560.0,2.49,18798.0,34953.0,17.9,729.0,11892.0,-22.8,2637.0,3517.0,NA,NA,1.4,NA,NA,17.8,1332457.0,78152.0,482389.0,11066.0,41953.0,115.0,309591.0,440.61,102.1
North Carolina,Macon County,37113.0,33922.0,29811.0,5.2,19.3,23.8,51.4,93.8,1.3,0.5,0.6,NA,1.1,6.6,90.2,88.0,5.5,5.8,83.0,19.5,4003.0,21.4,25245.0,76.8,6.9,167800.0,15780.0,2.05,26156.0,38615.0,16.9,1193.0,9512.0,7.3,3194.0,4629.0,NA,NA,NA,NA,0.5,25.1,230487.0,14787.0,476264.0,14571.0,68205.0,77.0,298982.0,515.56,65.8
North Carolina,Madison County,37115.0,20764.0,19635.0,4.5,19.7,17.7,50.5,96.5,1.2,0.2,0.3,NA,1.3,2.0,95.0,88.9,1.8,2.9,77.3,19.2,1785.0,31.5,10608.0,76.8,5.9,154600.0,8002.0,2.38,18792.0,38580.0,16.9,318.0,2946.0,-7.0,1726.0,2214.0,NA,NA,NA,NA,NA,NA,0.0,26489.0,76045.0,3757.0,12110.0,52.0,195083.0,449.57,46.2
North Carolina,Martin County,37117.0,24505.0,25593.0,5.7,22.2,17.5,53.3,53.1,43.5,0.3,0.3,0.0,1.0,3.1,52.2,89.5,1.5,3.1,78.6,12.2,1988.0,23.5,11704.0,70.0,7.1,79400.0,9954.0,2.41,18728.0,34766.0,23.4,476.0,5894.0,2.6,1154.0,1849.0,22.9,NA,NA,NA,NA,31.0,362578.0,111733.0,227775.0,9640.0,26378.0,22.0,266319.0,461.22,53.1
North Carolina,Mecklenburg County,37119.0,919628.0,695454.0,7.4,25.4,8.8,51.6,55.3,30.8,0.5,4.6,0.1,2.6,12.2,50.6,78.2,13.5,17.4,88.3,40.0,54254.0,24.7,398510.0,62.6,30.3,185100.0,350392.0,2.48,31848.0,55294.0,12.5,27889.0,531089.0,6.5,70157.0,89165.0,15.6,0.7,4.5,0.1,4.8,30.8,11201036.0,17104781.0,14114263.0,16306.0,2550518.0,2672.0,4560780.0,523.84,1755.5
North Carolina,Mitchell County,37121.0,15579.0,15687.0,4.9,19.5,20.9,51.2,95.3,0.4,0.4,0.3,0.0,1.1,4.1,94.1,90.8,1.8,3.7,76.5,14.4,1058.0,25.9,8713.0,75.0,8.6,105e3,6812.0,2.29,18804.0,32743.0,16.8,390.0,4148.0,-18.2,1206.0,1883.0,NA,NA,NA,NA,NA,18.5,71030.0,32295.0,171884.0,10953.0,12626.0,49.0,158241.0,221.43,70.4
North Carolina,Montgomery County,37123.0,27798.0,26822.0,6.2,24.3,15.7,51.6,68.9,18.8,0.4,1.6,0.0,1.4,14.1,64.3,90.5,9.3,12.9,72.1,14.8,2269.0,25.5,15914.0,74.7,4.2,83100.0,9853.0,2.69,18618.0,33861.0,23.2,524.0,6646.0,-32.0,1490.0,2217.0,NA,NA,NA,NA,NA,23.2,750829.0,116594.0,210239.0,7655.0,13401.0,40.0,205437.0,491.76,56.5
North Carolina,Moore County,37125.0,88247.0,74769.0,5.7,21.7,22.6,52.2,80.4,13.4,0.8,0.9,0.1,1.7,6.0,77.6,87.7,5.2,6.9,88.4,29.8,9994.0,22.5,43940.0,76.3,11.2,186900.0,34030.0,2.49,25786.0,48319.0,12.9,2208.0,27815.0,4.1,6680.0,7997.0,8.3,NA,NA,NA,0.6,24.6,669618.0,172397.0,1001063.0,11819.0,227547.0,366.0,722920.0,697.84,126.5
