"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim","tempo_sim","count_pop","tempo_pop"
"HangEmHigh",3720.89979304,147,69,5.66658669489,5.76962911433,0.581392977276,64,65,259,280,0.0138957833489258,-0.0422781984877697,0.0138957833489258,0.0800798818415403
"Hankaaa",740.198990199,32,13,5.88977950472,6.09516167708,0.675637379415,20,20,77,89,0.421052631578947,0.302396842356827,-0.0421052631578947,-0.132630194016152
"Hank_Shrader",1151.77086618,37,16,5.81547450897,6.01825724225,0.6065820101,71,71,150,158,0.0455645309458046,-0.00814881050904434,0.199073339256914,0.3839844240852
"hankster86",1110.83002945,47,21,5.76374691209,5.86061264454,0.587168309726,31,31,77,86,0.0086114151074037,-0.0303367337661529,0.0344456604296148,0.156017487940215
"hannabanana2222",1126.46965191,54,22,5.7346892797,5.78815268353,0.509504541127,25,25,66,72,0.1,0.114096529386384,-0.0266666666666667,-0.0469809238649817
"Hannabannnannna",756.270322937,45,15,5.46914843728,5.7285604992,0.775687581419,44,45,100,110,0.150105708245243,0.144374974649641,-0.13107822410148,-0.174099234136331
"Hannah171",2284.39945734,116,52,5.37207410066,5.41549066132,0.656896433966,27,27,93,103,0.205421036405238,0.207977207977208,0.22824559600582,0.207977207977208
"HannahMulder",2765.21896196,125,49,5.52690014177,5.73529143174,0.781467118017,31,31,77,102,-0.213362564475913,0.0302707125045087,0.135776177393763,0.00864877500128821
"HannahSpontana",2353.62172976,104,44,5.55228096203,5.64486479639,0.67711376258,23,23,41,43,-0.241106719367589,-0.194445975424705,0.00395256916996047,0.0198414260637454
"hannelisea",1843.12429253,83,32,5.43506720144,5.69827718661,0.807562555004,27,27,66,78,0.222539456105675,0.27955747937559,-0.0513552591013096,0.0432305380477716
"hanneloreherzog",0,5,1,4.67100858173,4.61014353864,0.504355659757,14,15,47,72,0.538461538461538,0.516483516483517,-0.340659340659341,-0.450549450549451
"Hannes_R",1168.60272337,36,17,5.59134929406,5.59259529995,0.679315404698,12,12,74,79,0.137408583724303,0.201604912253002,-0.10687334289668,0.0155080701733078
"-HAnnez-",3229.37583891,151,63,5.44330508259,5.56023431595,0.7310809789,27,27,128,136,-0.0885717900896769,0.0202929241777714,0.0142857725951092,-0.0434848375237958
"Hannu747",1063.77103353,47,16,5.21637547029,5.39162178135,0.86954229299,37,38,91,99,-0.0195635871785305,-0.0828939571233614,0.0962407103180109,0.0542171134110374
"hans_gylling",2795.16729951,121,55,4.80166677226,4.84318830813,0.741503162314,63,73,344,433,0.108316221765914,0.00464643527481186,-0.0574212212241151,-0.211399810506828
"hansioluf",1596.16684781,84,27,5.68078656166,5.90249731367,0.736847753634,82,82,96,106,0.0877299401835145,0.129554697664695,-0.0593910591620356,-0.0470280518454981
"Hans_Krokette",1159.81129277,46,17,5.73696022252,5.93836008761,0.697725825561,25,25,41,45,-0.22370648870355,-0.240804022352634,-0.250417711235317,-0.280938026078073
"Han_Som_Reiste",965.522152747,31,15,5.43922645695,5.43782029794,0.572025194421,15,15,89,92,-0.267945650822834,0.0285714285714286,0.478474376469346,0.447619047619048
"hans_ph005",1822.57744574,68,29,6.00656157498,6.10272167744,0.413058968345,30,30,174,185,0.0160919540229885,-0.046243547127091,0.0574712643678161,0.0508679018398001
"HansvanHouw",3030.66422878,157,66,4.84666093611,4.8646074652,0.796002381549,33,34,137,150,0.227272727272727,0.165242835866475,0.181818181818182,0.180437579394427
"HanzVortex",2186.27028563,72,34,5.37811413208,5.46793647673,0.694079188141,37,37,114,118,-0.0285929351070831,0.0166544364931857,0.0300752219743784,0.148264453601868
"hapi0001",1518.84580399,126,35,3.64058575626,3.62618261563,0.698025239092,10,11,80,140,0.288888888888889,0.0449466574975495,0.155555555555556,0.269679944985297
"happiless",2341.03875212,79,40,5.90326475123,6.10403687791,0.578415136807,14,14,112,117,-0.142857142857143,0.0549450549450549,0.318681318681319,0.56043956043956
"happimess",1718.87431382,87,35,5.58669288277,5.74763423422,0.673035006571,10,10,61,65,0.333333333333333,0.314626602482846,0.2,0
"happydavid7",485.084428056,25,9,5.47944315196,5.36358753839,0.745516792866,15,15,57,61,0.276190476190476,0.325362575999155,0.180952380952381,0.153111800470191
"Happy_Pat",1889.4812746,65,30,5.74437240313,5.88283065604,0.668863243511,12,12,62,65,-0.167943824551926,-0.286038776773678,-0.137408583724303,0.476731294622796
"happypunkpanda",3902.12424562,176,76,5.7175188802,5.84130595139,0.604087985294,18,18,165,172,-0.0588235294117647,-0.177635423245876,-0.0457516339869281,-0.0855281667480142
"haraldonald",1133.56284342,51,21,5.71611012189,5.90053262068,0.641569676074,22,23,28,31,-0.038961038961039,0.0131009363355454,-0.142857142857143,-0.0917065543488176
"hararis",1478.29538402,91,31,5.54887828462,5.72866297338,0.718938333045,14,15,90,98,0.0769230769230769,0.245844585947221,0.010989010989011,-0.156446554693686
"harbind",3748.7269248,143,67,5.33277645155,5.47914100812,0.869415524263,45,45,219,231,-0.148073098466326,-0.0143451734145662,0.240000769111212,0.213828225627118
"Hardchap",1423.91547765,53,23,5.9263089453,5.99971340494,0.490643162794,11,11,52,53,0.127272727272727,-0.0545454545454545,-0.163636363636364,-0.272727272727273
"Hardcore_Dance",1212.79157523,42,19,5.41991372601,5.40287766392,0.633325571893,40,40,122,131,-0.118100128369705,-0.106752610244804,-0.0243746041163471,-0.159383560060479
"hardcoredoug",1904.68650017,56,34,5.21239841464,5.34343025875,0.774474576654,17,18,173,181,0.191176470588235,0.0811813645078421,-0.338235294117647,0.095941612600177
"hardcore_norg",1068.39391283,36,16,5.2927764751,5.25123126408,0.744646397017,26,26,65,73,0.163076923076923,-0.0308166775680683,-0.249230769230769,-0.258860091571774
"Hard_Rain",2944.56709066,147,55,5.64788783433,5.72332511778,0.553138416136,58,58,136,147,-0.0775523458558205,-0.0562899317824273,0.09936394312777,0.0477240725981449
"HardstylexFan",914.703195324,33,16,5.54429568929,5.66922946383,0.713506389665,14,15,78,82,0.0800013061544365,-0.0581552631499044,0.213537069570692,-0.0915018021743355
"hardt92",1245.86069773,51,20,5.82898241939,5.94423382429,0.506215427961,40,40,126,132,0.109044281573132,-0.0282777283978269,0.109044281573132,0.0488433490507919
"hariboDIS",4060.64527661,183,82,5.2524922603,5.34486891824,0.780463509511,53,57,178,224,-0.0508351488743646,-0.0824525873317232,0.0203340595497458,-0.0795339116739631
"harizon5",1653.52179601,68,30,5.16924990922,5.21502043231,0.82229545791,23,23,53,63,0.435644418478278,0.386466452043191,0.118812114130439,0.107573136135733
"harksha",4032.31964843,173,74,5.68263064934,5.84829860177,0.686292326282,13,14,81,92,-0.128205128205128,-0.256410256410256,-0.179487179487179,-0.153846153846154
"Harlaown",2074.54689396,88,39,5.23293666506,5.35749713206,0.881777449509,23,23,216,255,-0.0434782608695652,-0.0438260924997433,0.399209486166008,0.386466452043191
"Harlekin1983",1338.82049222,63,25,5.28903906746,5.56141564134,0.970363003561,35,36,133,143,-0.0269133821006361,-0.0488216180061737,-0.228763747855407,-0.2104380086473
"harlekin-b",886.161113252,56,16,5.42691724516,5.34531110514,0.751611104581,48,48,97,107,0.0151448878468702,0.134298668580512,-0.0771618701148838,0.0188439127803224
"Harley--Quinn",4532.19491937,164,75,5.23488476342,5.29181490551,0.715671316861,28,28,161,168,0.193377653065864,0.188079635173648,0.0609272057604776,-0.0132450447305386
"Harmonicnote",859.373830946,28,12,5.37842557229,5.33722358012,0.513380489932,98,98,107,131,0.0511251386514365,0.0373435717277683,0.0454784837666048,-0.101291217753947
"harpan",2349.92153523,90,43,4.7109598519,4.63004121137,0.841004014347,18,18,96,104,-0.0524592983576422,0.0524592983576422,0.0326797385620915,0.0849673202614379
"harrison221",1911.40889817,78,39,5.73265159729,5.90543283124,0.633767237703,57,58,120,143,0.0805538712331223,0.179577437515581,0.267963931912287,0.216902167776437
"Harry_01",1559.78102111,50,24,5.99933691824,6.06041489032,0.356595022573,60,60,163,170,0.0827195998488882,0.0940192918785202,-0.0447212878928061,-0.0848302880461836
"harseka",100,8,2,4.79058436862,4.67061605898,0.827839752797,25,25,39,45,-0.0567613478800051,-0.10420300520162,0.266666666666667,0.147654332147085
"hartmythos",1668.5575953,77,29,5.58148914646,5.56356501051,0.537577955795,32,32,145,149,0.225806451612903,0.181451612903226,-0.00403225806451613,-0.0483870967741935
"haruichigo",942.899701849,85,23,3.85232445728,3.84948083724,0.646864767706,35,41,84,148,0.106239611430271,0.0767989658628079,-0.0842462673833198,-0.156879221411839
"hasan89",1490.21835871,50,23,5.42261293866,5.44965578344,0.692381605039,35,38,81,93,-0.0453781512605042,-0.00846043066820262,0.2,0.150595665894007
"Haskampagne",2799.92578507,134,57,5.22316282079,5.34288122154,0.888449432966,57,58,241,258,-0.00940144201601958,0.0100693236341359,-0.000626762801067972,-0.00503466181706793
"Hasselnodder",2661.63513989,106,55,5.39980314107,5.50743216051,0.700872571724,13,14,154,170,0.128205128205128,0.103904866693226,0,0.0779286500199197
"hasteone508",1868.07234255,83,31,5.32281462733,5.44141111576,0.835364638141,37,38,53,71,0.109846070583145,0.0853492237907316,0.0816275760109954,0.0716362277367772
"hat123456",572.662751291,29,11,5.74822363022,5.91085429602,0.658392895589,17,17,43,51,0.0441176470588235,0.0516608683231722,-0.0588235294117647,-0.0221403721385024
"hathanna",3763.61356649,152,70,5.43610693152,5.61971316699,0.795078970312,58,59,155,165,-0.0333536457325363,-0.062884199670518,0.160703929438584,0.112947348922775
"hatorade",2039.99170312,68,34,5.78727325317,5.84685413261,0.53564676259,11,11,73,78,0.127272727272727,0.0909090909090909,-0.0909090909090909,0.0181818181818182
"hatsonmike",1849.53656229,84,40,5.90345637265,5.98178432188,0.431913446208,19,19,200,207,-0.0821117900257418,-0.0703815343077787,-0.246335370077225,-0.34017741582093
"Hauis",3035.39833983,140,57,5.23034091905,5.45831295078,0.955058425302,27,27,82,91,0.105413105413105,0.094017094017094,0.0427350427350427,0.0427350427350427
"hausofjay",321.453023134,11,6,6.1717127554,6.29806583201,0.347512923134,10,10,38,41,0.244444444444444,0.0666666666666667,-0.0222222222222222,-0.111111111111111
"HAUSofJOHN",1305.74795396,59,29,5.48787053907,5.62776411863,0.760442506722,65,67,157,179,0.109265947809562,0.0592342901833629,-0.00962001073285956,-0.0317613236617588
"havfo",2673.77709804,116,49,5.79672435046,6.01635673293,0.670152990669,13,13,59,66,-0.435897435897436,-0.516839711778452,0.0256410256410256,-0.0397569009060347
"havocclaudia",2258.85515643,86,33,5.01104062194,4.97928884291,0.705030786303,66,66,270,279,0.0494980275521533,0.151424006058253,0.156826244454208,0.145695324787365
"hawaii-biene",3504.85848244,138,75,5.64414820233,5.72963700739,0.54890986786,46,46,171,188,0.128502415458937,0.0825252441998584,-0.0647342995169082,0.109710030524518
"hawker27",353.763152399,20,8,5.94312881055,6.05329745715,0.460923186731,33,33,95,101,-0.181818181818182,-0.140151515151515,-0.234848484848485,-0.223484848484848
"HawkFire21",780.00990337,25,12,5.95581643414,5.99191154247,0.431874506058,15,15,52,54,0.00952380952380952,0.135279908318905,0.2,0.0193257011884149
"hayajin",2876.69280846,118,56,5.13120330752,5.12675423202,0.894783810798,10,10,87,95,0.224733287487747,-0.0227331446490158,0.134839972492648,0.4319297483313
"hayhaylayy",1906.63290883,76,35,5.30142432414,5.30979305862,0.772540420942,34,34,92,107,-0.175156459575284,-0.198926008958312,0.0696429681808414,0.118174863442086
"hayleydanza",913.148602506,43,17,5.87946021382,6.10750275496,0.654530515459,44,44,77,85,0.151242749862588,0.0743106487167268,-0.00740349125201479,0.0318474208785972
"Hayls710",212.508989501,18,4,5.98821937576,6.12328734477,0.467669193191,11,11,19,19,0.0545454545454545,-0.418181818181818,0.0181818181818182,-0.163636363636364
"Hayrus",1160.55599485,54,17,5.49154678967,5.57724815894,0.679780251635,34,34,78,80,0.185880918241053,0.184587813620072,-0.144385026737968,-0.103664358249818
"Haz3L",1822.9966096,83,27,5.35216583376,5.45045850481,0.829993030297,22,22,72,76,-0.240176962473136,-0.0132748561013398,0.0347072400075306,-0.00879224935566662
"hazimf",750.044893308,53,14,5.54480350304,5.84750232735,0.906375654843,27,28,69,79,0.185185185185185,0.183648914781259,0.128205128205128,0.0172170857607431
"Hazno",1058.56114271,52,18,4.94426584226,4.9084255198,0.801480227121,13,14,40,46,-0.167745426580065,-0.116131449170815,0.0387104830569382,0.270973381398567
"hbarclay1",2767.33305025,87,53,5.80627216121,5.90743173551,0.510707707487,13,13,51,59,0,0.179487179487179,0,0.0769230769230769
"Hbjr",2534.23586839,96,48,5.65312017585,5.89135678927,0.761007467667,21,21,77,81,-0.361904761904762,-0.205251181217564,-0.019047619047619,0.119332082103235
"h_boogie814",1212.11407563,79,25,5.67198728497,5.73728056203,0.604917447119,118,118,210,228,0.1134782715953,0.140929133291394,0.032898553834142,0.0378810543656578
"hcampolina",1115.70979433,43,20,5.06553547317,5.11389156769,0.657376250149,33,34,42,96,0.0189393939393939,-0.0250274118827622,0.15530303030303,0.217545964827087
"hdoria",2083.0217136,79,35,5.91050872954,6.11494441571,0.618664893031,43,43,89,95,0.13858101642879,0.0334268115055231,-0.00332594439429097,0.0668536230110462
"hdxcore",1039.31096997,42,13,5.63358433061,5.98887027887,0.925908606718,13,13,67,81,-0.307692307692308,-0.0256410256410256,-0.333333333333333,-0.0512820512820513
"headbanger1547",2886.84838732,93,44,5.31018570618,5.38729370135,0.721288176251,42,42,84,86,0.151427549456065,0.125892895279008,-0.0885268750666226,-0.14942427757415
"headgarbage",1837.53935672,74,34,5.64228182805,5.78567855447,0.636532207249,29,29,132,146,0.293465081292214,0.375042194620476,0.13070293536544,0.0650073137342158
"headrubby",1145.7670493,47,22,5.91307448066,6.03349211128,0.499081902791,65,67,83,90,-0.0716723493649962,0.00889205106931225,0.0508364015417273,0.0321024646946671
"Headsqueezer",1921.58541644,70,33,5.80185766018,5.96223887377,0.60065124017,13,13,79,85,0.0129034943523127,0.210599250597063,-0.270973381398567,-0.131624531623164
"headtale",3696.89911512,138,72,5.59527022566,5.80426145399,0.767242262311,31,31,199,213,0.229190394576465,0.321815005470429,0.261341531123906,0.284791135366623
"headxrush",761.279736176,31,13,5.80963561224,5.85700422806,0.501413508132,10,11,51,56,0.314626602482846,0.477272727272727,0.377777777777778,0.539359889970594
"HeafyD",803.874973037,20,12,5.70769285559,5.84124243297,0.536937002942,11,11,119,125,0.336580916403045,0.0747957592006766,0.127272727272727,0.0545454545454545
"Healer0451",665.248618921,37,12,5.4260958992,5.51406670774,0.705115237976,13,13,20,28,0.128205128205128,-0.509901951359279,-0.0769230769230769,-0.640646041451401
"hearingdamages",1404.00918711,61,27,5.4991829139,5.69155395914,0.766231929388,15,15,53,69,0.00952380952380952,-0.0288474874331658,-0.123809523809524,-0.105774120588275
"Heartbeats68",869.081075827,34,13,5.86163514129,5.94345098535,0.435005278146,37,37,86,90,0.12012012012012,0.155238479511599,0.141141141141141,0.290883752871249
"Heartbeeats",1961.94480785,82,40,5.7561097713,5.94277471224,0.627297794373,22,22,92,93,0.125541125541126,0.209154794246401,-0.203463203463203,-0.130721746404001
"heartinacage9",1687.27065201,59,33,5.80957267731,5.91218376676,0.544665137357,19,19,74,80,-0.0526315789473684,-0.0764719112901873,0.0175438596491228,0.0176473641438894
"Heartsign",1829.28183394,75,32,5.0123416155,5.06122245322,0.879520324338,50,50,58,66,0.115573925791459,0.308778595749481,0.0802295557085754,-0.000833514237130826
"heartxx218",590.238726603,26,10,5.27969947359,5.12587146742,0.816508767562,12,12,49,76,-0.151515151515152,-0.151515151515152,-0.181818181818182,0.121212121212121
"heatmylove",795.136569882,46,15,4.82845037106,4.83554788518,0.843843526933,16,16,36,48,0.483333333333333,0.45379753568065,-0.05,-0.151265845226883
"heavy-cross",246.686430625,10,5,5.99350875109,6.18828399748,0.626715348728,10,10,40,45,-0.314626602482846,-0.0449466574975495,0.422222222222222,0.688888888888889
"HeavyHammer",2066.95179995,65,34,5.34147387129,5.39159134904,0.630689899055,24,25,50,52,-0.0218983935927669,-0.0152277397525376,-0.116791432494757,0.121821918020301
"HeavySteeler80s",1501.58524881,52,26,4.78001794945,4.76070136775,0.961427272183,48,50,188,208,0.124666863848246,0.12310456702378,-0.0115299346148677,0.0488672906995454
"Hebrewite",1873.74641931,110,45,5.38417047988,5.42447808804,0.595400336291,18,18,40,45,0.359477124183007,0.38562091503268,-0.0326797385620915,-0.111111111111111
"HeBTeMy",478.095575297,19,8,5.42369268477,5.36790709509,0.614189637383,10,10,43,44,0.80903983495589,0.80903983495589,0.244444444444444,0.0222222222222222
"Hecat",1404.83522447,77,31,5.18937225137,5.35363545406,0.855669246442,43,44,123,140,0.0532446660511777,0.00556801504051003,-0.0643373048118398,-0.0857474316238544
"HecateOnExtasy",621.759182531,34,12,5.82001017396,6.0174010811,0.667341449695,12,12,37,37,0.121212121212121,-0.121212121212121,0.272727272727273,0.0303030303030303
"Heciek",1300.06864256,58,23,5.20021973633,5.13818852773,0.836947730963,17,17,50,74,0.0221403721385024,0,-0.294117647058824,-0.133336991462841
"hecsii",1556.8667741,69,30,5.52609171258,5.75546779961,0.74635586139,34,34,55,68,0.121755919910028,0.0670378965004328,0.132499089313854,0.22647938006903
"hedonistka0",620.949459334,36,10,5.48914225775,5.50075793606,0.707167432196,24,24,37,41,0.115942028985507,0.0402210587707489,0.195652173913043,-0.0255952192177493
"Hedser",930.844878508,44,16,5.96563374694,6.10406797358,0.525369449638,16,16,78,81,-0.116666666666667,-0.0920510149631295,-0.15,-0.125524111313358
"heeereskatie",843.591285349,46,16,5.79361260803,6.00906619542,0.600124898644,18,18,63,70,0.215686274509804,0.243426320744348,-0.0326797385620915,0.203951782245265
"Heidelberbl",3110.14455598,126,66,5.57161835969,5.74393273638,0.764701009125,13,13,58,61,0.230769230769231,0,-0.0769230769230769,-0.0512820512820513
